0.00031514504457683	0.00038589348789486	-7.0748443318029E-5
0.00028305353234616	0.00036532549678512	-8.2271964438961E-5
0.00025899262068571	0.00034405892156524	-8.5066300879527E-5
0.00022450623553082	0.00032014838435835	-9.5642148827537E-5
0.00018551540687066	0.00029322178886081	-0.00010770638199016
0.00016083010912414	0.00026674345291348	-0.00010591334378934
0.00013120111391961	0.00023963498511471	-0.0001084338711951
0.00011829861210501	0.00021536771051277	-9.7069098407758E-5
0.0001032519384656	0.00019294455610333	-8.9692617637736E-5
9.2919052412321E-5	0.00017293945536513	-8.0020402952809E-5
8.3684807756182E-5	0.00015508852584334	-7.1403718087158E-5
7.653336470359E-5	0.00013937749361539	-6.28441289118E-5
6.622914732958E-5	0.00012474782435823	-5.8518677028648E-5
5.3971095001451E-5	0.00011059247848687	-5.6621383485422E-5
5.0851867735804E-5	9.8644356336659E-5	-4.7792488600855E-5
4.200515842244E-5	8.7316516753815E-5	-4.5311358331376E-5
4.0897278949889E-5	7.803266919303E-5	-3.7135390243141E-5
3.9642988434924E-5	7.0354733041409E-5	-3.0711744606485E-5
3.0071758106279E-5	6.2298138054383E-5	-3.2226379948104E-5
2.9808580405993E-5	5.5800226524705E-5	-2.5991646118712E-5
2.9262688129056E-5	5.0492718845575E-5	-2.1230030716519E-5
2.0524308845082E-5	4.4499036845477E-5	-2.3974728000394E-5
1.3603649191313E-5	3.8319959314644E-5	-2.4716310123331E-5
1.6801381380632E-5	3.4016243727841E-5	-1.7214862347209E-5
1.6881640145697E-5	3.0589323011413E-5	-1.3707682865716E-5
8.4558412847685E-6	2.6162626666084E-5	-1.7706785381315E-5
1.0453225752285E-5	2.3020746483324E-5	-1.2567520731039E-5
3.6824788165607E-6	1.9153092949971E-5	-1.5470614133411E-5
-3.0807765805108E-7	1.5260858828367E-5	-1.5568936486418E-5
3.5090997781706E-6	1.2910507018328E-5	-9.401407240157E-6
-7.1971105986002E-7	1.018446340269E-5	-1.090417446255E-5
-4.8224009066428E-6	7.1830905408235E-6	-1.2005491447466E-5
-1.4404923717043E-6	5.458373958318E-6	-6.8988663300223E-6
